gene277.1	30	36	35
gene278.1	31	28	31
gene279.1	29	33	33
gene280.1	29	25	45
gene281.1	23	42	35
gene282.1	26	32	42
gene283.1	26	26	17
gene284.1	31	25	36
gene285.1	40	37	26
gene286.1	18	27	26
gene287.1	38	24	32
gene288.1	30	31	33
gene289.1	28	30	32
gene290.1	29	34	29
gene291.1	35	32	27
gene292.1	15	28	29
gene293.1	35	22	34
gene294.1	27	30	47
gene295.1	26	29	28
gene296.1	28	43	32
gene297.1	33	34	25
gene298.1	31	35	30
gene299.1	33	28	31
gene300.1	39	25	30
gene301.1	30	34	30
gene302.1	30	30	20
gene303.1	27	34	29
gene304.1	29	31	25
gene305.1	24	41	31
gene306.1	29	22	22
gene307.1	27	24	26
gene308.1	24	35	34
gene309.1	30	26	29
gene310.1	31	28	30
gene311.1	35	39	42
gene312.1	28	44	24
gene313.1	33	36	27
gene314.1	32	36	39
gene315.1	29	25	19
gene316.1	27	25	35
gene317.1	28	35	33
gene318.1	27	26	32
gene319.1	32	20	36
gene320.1	38	28	33
gene321.1	37	26	19
gene322.1	31	31	24
gene323.1	34	37	23
gene324.1	26	33	28
gene325.1	33	35	35
gene326.1	32	30	32
gene327.1	39	37	40
gene328.1	35	27	24
gene329.1	41	42	37
gene330.1	35	26	46
gene331.1	18	27	28
gene332.1	32	26	37
gene333.1	30	33	31
gene334.1	32	22	36
gene335.1	38	41	27
gene336.1	33	32	30
gene337.1	37	32	28
gene338.1	31	18	22
gene339.1	26	28	38
gene340.1	26	22	36
gene341.1	28	25	24
gene342.1	30	42	38
gene343.1	24	32	22
gene344.1	40	31	32
gene345.1	21	43	31
gene346.1	35	33	27
gene347.1	27	17	26
gene348.1	30	25	33
gene349.1	28	31	31
gene350.1	31	25	32
gene351.1	38	24	21
gene352.1	30	21	26
gene353.1	34	32	32
gene354.1	24	34	26
gene355.1	29	31	35
gene356.1	37	25	31
gene357.1	22	22	30
gene358.1	27	29	35
gene359.1	23	31	28
gene360.1	31	29	43
gene361.1	35	29	29
gene362.1	37	31	24
gene363.1	20	27	23
gene364.1	30	24	27
gene365.1	37	24	29
gene366.1	26	29	37
gene367.1	26	34	25
gene368.1	34	19	30
gene369.1	30	34	27
gene370.1	27	33	33
gene371.1	27	25	21
gene372.1	23	31	25
gene373.1	28	27	37
gene374.1	23	26	28
gene375.1	34	24	44
gene376.1	43	35	32
gene377.1	43	28	32
gene378.1	40	24	25
gene379.1	28	35	35
gene380.1	29	28	37
gene381.1	28	31	25
gene382.1	23	33	23
gene383.1	37	33	27
gene384.1	34	43	34
gene385.1	31	22	29
gene386.1	24	32	31
gene387.1	35	20	32
gene388.1	35	31	23
gene389.1	42	28	23
gene390.1	33	18	40
gene391.1	27	32	25
gene392.1	31	38	31
gene393.1	32	39	35
gene394.1	29	26	28
gene395.1	30	26	28
gene396.1	36	27	33
gene397.1	29	25	29
gene398.1	32	29	29
gene399.1	30	28	29
gene400.1	31	29	28
gene401.1	36	38	38
gene402.1	27	37	26
gene403.1	23	21	47
gene404.1	36	25	33
gene405.1	30	32	25
gene406.1	27	26	24
gene407.1	23	24	31
gene408.1	29	25	31
gene409.1	37	36	30
gene410.1	39	26	29
gene411.1	33	20	28
gene412.1	32	40	28
gene413.1	42	30	35
gene414.1	25	24	34
gene415.1	38	26	29
gene416.1	29	29	32
gene417.1	31	30	28
gene418.1	21	21	28
gene419.1	36	34	33
gene420.1	31	25	33
gene421.1	29	27	37
gene422.1	26	26	21
gene423.1	26	37	26
gene424.1	25	32	25
gene425.1	33	29	26
gene426.1	25	29	30
gene427.1	32	25	30
gene428.1	32	31	38
gene429.1	29	30	27
gene430.1	31	38	24
gene431.1	39	35	22
gene432.1	18	32	21
gene433.1	26	31	29
gene434.1	35	28	30
gene435.1	36	32	40
gene436.1	19	32	30
gene437.1	28	18	22
gene438.1	41	33	22
gene439.1	31	27	33
gene440.1	28	31	30
gene441.1	22	21	33
gene442.1	34	26	28
gene443.1	21	31	23
gene444.1	32	20	31
gene445.1	18	35	24
gene446.1	30	38	24
gene447.1	32	21	37
gene448.1	36	34	27
gene449.1	24	31	24
gene450.1	22	27	26
gene451.1	25	30	34
gene452.1	38	29	36
gene453.1	27	39	30
gene454.1	28	19	27
gene455.1	24	39	34
gene456.1	35	19	28
gene457.1	38	35	35
gene458.1	30	32	20
gene459.1	34	33	27
gene460.1	33	26	30
gene461.1	28	27	36
gene462.1	28	37	26
gene463.1	34	34	30
gene464.1	20	36	35
gene465.1	30	20	28
gene466.1	41	21	35
gene467.1	27	20	23
gene468.1	27	35	28
gene469.1	27	37	30
gene470.1	38	24	22
gene471.1	32	26	32
gene472.1	35	32	28
gene473.1	29	27	41
gene474.1	34	36	30
gene475.1	27	35	32
gene476.1	31	29	25
gene477.1	30	26	32
gene478.1	29	37	26
gene479.1	35	31	31
gene480.1	34	33	32
gene481.1	25	34	27
gene482.1	24	25	38
gene483.1	35	33	28
gene484.1	26	36	23
gene485.1	33	39	25
gene486.1	33	25	27
gene487.1	28	16	30
gene488.1	30	29	18
gene489.1	30	37	31
gene490.1	30	46	34
gene491.1	39	32	21
gene492.1	23	30	33
gene493.1	21	34	23
gene494.1	37	32	35
gene495.1	23	30	38
gene496.1	31	20	30
gene497.1	42	22	24
gene498.1	35	28	27
gene499.1	31	28	30
gene500.1	19	28	19
gene501.1	25	29	36
gene502.1	34	18	33
gene503.1	26	25	34
gene504.1	32	26	37
gene505.1	33	34	27
gene506.1	34	33	33
gene507.1	39	26	34
gene508.1	21	37	26
gene509.1	30	32	40
gene510.1	23	27	26
gene511.1	21	35	30
gene512.1	38	27	29
gene513.1	29	25	22
gene514.1	23	30	29
gene515.1	34	26	30
gene516.1	26	29	32
gene517.1	37	32	35
gene518.1	31	46	37
gene519.1	39	29	28
gene520.1	32	31	36
gene521.1	33	30	37
gene522.1	23	33	32
gene523.1	30	35	25
gene524.1	31	33	24
gene525.1	31	28	27
gene526.1	35	25	25
gene527.1	39	29	29
gene528.1	35	29	24
gene529.1	27	25	34
gene530.1	32	36	36
gene531.1	28	28	34
gene532.1	30	33	21
gene533.1	26	26	32
gene534.1	26	33	24
gene535.1	33	29	31
gene536.1	31	29	31
gene537.1	32	32	30
gene538.1	29	28	35
gene539.1	29	34	31
gene540.1	30	27	32
gene541.1	23	43	30
gene542.1	27	31	34
gene543.1	26	26	37
gene544.1	38	33	28
gene545.1	36	30	36
gene546.1	37	26	26
gene547.1	37	25	22
gene548.1	27	26	21
gene549.1	28	43	22
gene550.1	30	28	29
gene551.1	28	25	30
gene552.1	26	34	37
gene553.1	28	30	33
gene554.1	31	38	31
gene555.1	38	21	40
gene556.1	36	29	38
gene557.1	28	30	23
gene558.1	24	29	32
gene559.1	30	35	31
gene560.1	23	36	31
gene561.1	32	35	29
gene562.1	32	30	25
gene563.1	34	27	21
gene564.1	35	27	31
gene565.1	28	32	33
gene566.1	31	32	25
gene567.1	44	25	33
gene568.1	32	23	36
gene569.1	25	38	27
gene570.1	25	35	24
gene571.1	22	31	33
gene572.1	35	34	27
gene573.1	30	26	35
gene574.1	24	32	37
gene575.1	40	20	33
gene576.1	30	33	26
gene577.1	30	36	30
gene578.1	31	38	36
gene579.1	30	22	25
gene580.1	28	32	29
gene581.1	35	25	32
gene582.1	36	33	28
gene583.1	29	26	32
gene584.1	32	30	28
gene585.1	30	32	32
gene586.1	35	24	35
gene587.1	37	25	26
gene588.1	34	38	22
gene589.1	30	33	22
gene590.1	36	26	22
gene591.1	26	34	29
gene592.1	32	36	33
gene593.1	32	27	29
gene594.1	32	29	37
gene595.1	24	24	27
gene596.1	33	17	42
gene597.1	22	31	32
gene598.1	27	24	34
gene599.1	29	29	33
gene600.1	29	42	34
gene601.1	24	30	36
gene602.1	24	32	36
gene603.1	33	28	29
gene604.1	26	37	26
gene605.1	29	38	29
gene606.1	24	30	29
gene607.1	26	21	30
gene608.1	37	25	30
gene609.1	39	34	33
gene610.1	29	27	29
gene611.1	29	36	28
gene612.1	21	30	38
gene613.1	38	25	29
gene614.1	26	42	37
gene615.1	29	30	28
gene616.1	32	37	38
gene617.1	28	24	26
gene618.1	26	32	37
gene619.1	32	28	23
gene620.1	26	34	36
gene621.1	36	30	31
gene622.1	28	31	22
gene623.1	46	38	34
gene624.1	28	27	33
gene625.1	24	19	25
gene626.1	30	35	20
gene627.1	29	32	33
gene628.1	26	22	30
gene629.1	36	40	38
gene630.1	18	31	32
gene631.1	32	28	27
gene632.1	28	36	26
gene633.1	29	35	33
gene634.1	32	31	38
gene635.1	23	32	24
gene636.1	34	35	32
gene637.1	28	43	32
gene638.1	31	30	28
gene639.1	29	27	40
gene640.1	20	33	33
gene641.1	29	26	33
gene642.1	26	32	32
gene643.1	39	28	25
gene644.1	21	33	37
gene645.1	27	27	25
gene646.1	17	33	35
gene647.1	31	19	29
gene648.1	35	28	39
gene649.1	26	32	41
gene650.1	25	25	28
gene651.1	36	36	23
gene652.1	27	30	25
gene653.1	36	29	36
gene654.1	27	27	39
gene655.1	28	31	23
gene656.1	30	21	28
gene657.1	27	33	32
gene658.1	25	26	32
gene659.1	30	41	34
gene660.1	27	34	34
gene661.1	27	42	28
gene662.1	16	41	22
gene663.1	31	30	27
gene664.1	25	27	33
gene665.1	35	25	32
gene666.1	23	38	25
gene667.1	21	33	30
gene668.1	32	26	25
gene669.1	34	30	40
gene670.1	32	34	45
gene671.1	27	25	34
gene672.1	32	38	21
gene673.1	27	36	26
gene674.1	45	24	25
gene675.1	26	18	33
gene676.1	33	34	21
gene677.1	26	33	33
gene678.1	24	21	36
gene679.1	32	34	22
gene680.1	36	35	25
gene681.1	37	19	36
gene682.1	34	18	29
gene683.1	27	25	45
gene684.1	27	17	33
gene685.1	34	45	35
gene686.1	33	31	36
gene687.1	24	24	23
gene688.1	31	34	39
gene689.1	27	34	42
gene690.1	18	28	22
gene691.1	31	30	33
gene692.1	26	32	30
gene693.1	34	29	29
gene694.1	26	23	39
gene695.1	39	28	30
gene696.1	33	22	36
gene697.1	33	28	29
gene698.1	23	35	33
gene699.1	31	35	36
gene700.1	33	38	32
gene701.1	34	23	30
gene702.1	35	32	42
gene703.1	29	35	26
gene704.1	36	29	37
gene705.1	27	36	32
gene706.1	25	39	27
gene707.1	39	39	37
gene708.1	27	34	29
gene709.1	33	28	29
gene710.1	26	26	24
gene711.1	37	29	23
gene712.1	39	34	28
gene713.1	29	39	18
gene714.1	36	35	28
gene715.1	31	28	26
gene716.1	28	31	23
gene717.1	35	32	29
gene718.1	30	30	34
gene719.1	34	29	25
gene720.1	31	34	34
gene721.1	36	31	23
gene722.1	30	38	40
gene723.1	33	31	31
gene724.1	36	25	35
gene725.1	25	31	36
gene726.1	35	31	32
gene727.1	36	27	35
gene728.1	29	36	41
gene729.1	34	32	24
gene730.1	29	34	25
gene731.1	34	31	35
gene732.1	22	30	33
gene733.1	28	26	32
gene734.1	30	27	27
gene735.1	35	37	30
gene736.1	26	28	21
gene737.1	30	14	33
gene738.1	29	33	21
gene739.1	29	27	32
gene740.1	31	26	29
gene741.1	38	36	32
gene742.1	26	28	32
gene743.1	34	35	24
gene744.1	20	34	32
gene745.1	16	21	37
gene746.1	32	33	29
gene747.1	28	21	38
gene748.1	28	24	30
gene749.1	22	29	33
gene750.1	28	25	29
gene751.1	30	25	30
gene752.1	38	24	25
gene753.1	32	37	39
gene754.1	32	30	25
gene755.1	30	44	27
gene756.1	30	33	31
gene757.1	23	35	37
gene758.1	29	32	39
gene759.1	36	28	26
gene760.1	28	34	30
gene761.1	39	33	25
gene762.1	31	37	43
gene763.1	32	18	31
gene764.1	24	27	25
gene765.1	27	27	27
gene766.1	34	32	32
gene767.1	35	40	38
gene768.1	28	35	31
gene769.1	32	29	29
gene770.1	26	37	28
gene771.1	26	31	42
gene772.1	28	35	34
gene773.1	26	28	36
gene774.1	41	23	23
gene775.1	38	40	21
gene776.1	21	32	29
gene777.1	32	29	27
gene778.1	28	29	30
gene779.1	27	33	31
gene780.1	30	19	34
gene781.1	22	32	34
gene782.1	27	31	25
gene783.1	31	35	28
gene784.1	27	25	16
gene785.1	33	27	33
gene786.1	31	33	36
gene787.1	23	31	37
gene788.1	30	28	35
gene789.1	35	21	32
gene790.1	32	28	36
gene791.1	26	26	27
gene792.1	38	29	28
gene793.1	38	27	29
gene794.1	27	35	17
gene795.1	34	38	31
gene796.1	24	35	31
gene797.1	27	29	29
gene798.1	34	31	38
gene799.1	34	27	37
gene800.1	32	30	27
gene801.1	28	33	26
gene802.1	23	27	26
gene803.1	30	43	31
gene804.1	42	15	29
gene805.1	33	27	29
gene806.1	38	30	30
gene807.1	30	41	32
gene808.1	23	30	28
gene809.1	32	22	28
gene810.1	42	35	34
gene811.1	34	38	34
gene812.1	21	30	37
gene813.1	25	33	40
gene814.1	30	20	25
gene815.1	27	30	30
gene816.1	24	31	31
gene817.1	26	26	26
gene818.1	28	31	30
gene819.1	25	25	34
gene820.1	28	35	24
gene821.1	25	25	44
gene822.1	27	36	38
gene823.1	25	33	21
gene824.1	31	26	32
gene825.1	31	30	31
gene826.1	22	32	36
gene827.1	36	25	30
gene828.1	30	29	27
gene829.1	25	36	28
gene830.1	33	33	28
gene831.1	38	35	28
gene832.1	29	34	28
gene833.1	13	25	28
gene834.1	28	31	33
gene835.1	22	29	25
gene836.1	26	24	31
gene837.1	24	37	31
gene838.1	33	32	37
gene839.1	34	33	25
gene840.1	30	26	28
gene841.1	31	33	31
gene842.1	28	28	28
gene843.1	28	36	24
gene844.1	31	30	25
gene845.1	22	31	25
gene846.1	20	28	28
gene847.1	34	39	31
gene848.1	40	37	27
gene849.1	40	29	34
gene850.1	30	32	40
gene851.1	25	32	29
gene852.1	35	35	24
gene853.1	22	25	34
gene854.1	32	22	35
gene855.1	31	34	31
gene856.1	26	32	36
gene857.1	36	29	34
gene858.1	37	28	25
gene859.1	24	18	28
gene860.1	24	30	26
gene861.1	30	32	23
gene862.1	34	27	28
gene863.1	38	33	25
gene864.1	26	31	33
gene865.1	35	33	26
gene866.1	33	28	27
gene867.1	27	30	30
gene868.1	24	28	24
gene869.1	28	33	38
gene870.1	27	30	36
gene871.1	32	29	29
gene872.1	33	36	30
gene873.1	33	35	25
gene874.1	41	15	23
gene875.1	24	23	35
gene876.1	28	31	34
gene877.1	30	24	37
gene878.1	25	34	29
gene879.1	32	36	32
gene880.1	33	30	30
gene881.1	33	33	33
gene882.1	45	23	27
gene883.1	30	29	25
gene884.1	37	35	34
gene885.1	31	27	29
gene886.1	20	26	26
gene887.1	29	28	31
gene888.1	33	36	28
gene889.1	35	38	31
gene890.1	39	25	36
gene891.1	35	30	30
gene892.1	24	25	38
gene893.1	30	19	42
gene894.1	25	31	26
gene895.1	21	37	41
gene896.1	24	30	31
gene897.1	39	28	26
gene898.1	20	35	23
gene899.1	28	30	37
gene900.1	28	26	27
gene901.1	40	26	25
gene902.1	31	24	34
gene903.1	26	18	27
gene904.1	18	26	23
gene905.1	29	27	43
gene906.1	23	23	30
gene907.1	34	22	31
gene908.1	36	27	30
gene909.1	35	34	30
gene910.1	25	50	33
gene911.1	32	20	34
gene912.1	31	34	25
gene913.1	20	35	32
gene914.1	45	21	27
gene915.1	23	34	21
gene916.1	31	37	36
gene917.1	28	22	26
gene918.1	32	35	27
gene919.1	29	34	26
gene920.1	29	32	31
gene921.1	31	32	29
gene922.1	28	28	35
gene923.1	20	23	26
gene924.1	39	22	27
gene925.1	32	39	26
gene926.1	38	22	30
gene927.1	32	31	22
gene928.1	31	24	29
gene929.1	32	34	33
gene930.1	25	34	23
gene931.1	17	33	22
gene932.1	31	28	27
gene933.1	30	40	34
gene934.1	28	30	39
gene935.1	32	25	26
gene936.1	36	34	37
gene937.1	26	26	21
gene938.1	25	27	30
gene939.1	40	29	28
gene940.1	21	35	21
gene941.1	30	29	25
gene942.1	42	25	34
gene943.1	29	28	26
gene944.1	45	37	24
gene945.1	27	33	31
gene946.1	25	16	28
gene947.1	32	25	29
gene948.1	30	25	24
gene949.1	21	26	20
gene950.1	22	21	29
gene951.1	31	29	31
gene952.1	39	39	29
gene953.1	29	28	25
gene954.1	36	31	25
gene955.1	26	21	27
gene956.1	24	26	32
gene957.1	27	22	33
gene958.1	31	27	24
gene959.1	27	34	35
gene960.1	32	44	32
gene961.1	27	35	29
gene962.1	30	33	25
gene963.1	33	29	25
gene964.1	33	25	31
gene965.1	29	27	32
gene966.1	29	32	31
gene967.1	24	29	23
gene968.1	27	23	21
gene969.1	39	24	28
gene970.1	25	27	28
gene971.1	32	27	30
gene972.1	29	29	24
gene973.1	29	31	27
gene974.1	25	39	26
gene975.1	27	38	31
gene976.1	31	28	32
gene977.1	27	28	36
gene978.1	35	31	26
gene979.1	28	29	21
gene980.1	31	28	33
gene981.1	26	26	22
gene982.1	32	29	27
gene983.1	34	41	28
gene984.1	25	18	34
gene985.1	30	32	33
gene986.1	25	25	34
gene987.1	29	33	37
gene988.1	33	30	38
gene989.1	26	26	35
gene990.1	28	34	51
gene991.1	42	30	32
gene992.1	33	32	31
gene993.1	31	17	27
gene994.1	30	28	33
gene995.1	22	24	36
gene996.1	38	33	35
gene997.1	30	34	29
gene998.1	29	26	38
gene999.1	28	27	19
gene1000.1	28	29	36
gene1001.1	41	34	37
gene1002.1	39	28	23
gene1003.1	28	21	42
gene1004.1	25	28	30
gene1005.1	39	22	31
gene1006.1	30	29	35
gene1007.1	28	37	32
gene1008.1	40	25	37
gene1009.1	24	31	39
gene1010.1	39	25	28
gene1011.1	20	40	25
gene1012.1	27	28	30
gene1013.1	30	34	33
gene1014.1	33	51	19
gene1015.1	35	31	34
gene1016.1	34	27	24
gene1017.1	40	37	29
gene1018.1	32	22	41
gene1019.1	36	23	41
gene1020.1	42	29	24
gene1021.1	26	27	34
gene1022.1	32	32	36
gene1023.1	29	33	31
gene1024.1	29	29	27
gene1025.1	32	41	30
gene1026.1	28	33	29
gene1027.1	37	23	33
gene1028.1	24	32	29
gene1029.1	29	35	27
gene1030.1	28	27	26
gene1031.1	31	36	32
gene1032.1	35	39	23
gene1033.1	23	29	32
gene1034.1	28	29	35
gene1035.1	33	31	36
gene1036.1	22	22	25
gene1037.1	31	23	24
gene1038.1	33	23	29
gene1039.1	33	25	30
gene1040.1	27	27	29
gene1041.1	28	32	22
gene1042.1	25	31	35
gene1043.1	39	25	22
gene1044.1	29	39	27
gene1045.1	29	24	28
gene1046.1	19	22	33
gene1047.1	30	24	33
gene1048.1	27	28	30
gene1049.1	29	25	28
gene1050.1	24	27	28
gene1051.1	22	23	37
gene1052.1	35	28	33
gene1053.1	31	33	27
gene1054.1	35	29	22
gene1055.1	23	35	31
gene1056.1	40	33	30
gene1057.1	27	28	29
gene1058.1	27	26	28
gene1059.1	28	28	28
gene1060.1	33	30	32
gene1061.1	31	31	33
gene1062.1	40	28	24
gene1063.1	30	42	35
gene1064.1	27	31	32
gene1065.1	32	31	32
gene1066.1	28	28	25
gene1067.1	23	33	33
gene1068.1	28	31	29
gene1069.1	29	45	33
gene1070.1	26	26	32
gene1071.1	34	30	23
gene1072.1	33	35	31
gene1073.1	29	32	32
gene1074.1	27	31	25
gene1075.1	27	25	26
gene1076.1	25	34	17
gene1077.1	41	24	33
gene1078.1	42	31	35
gene1079.1	27	24	29
gene1080.1	27	21	32
gene1081.1	30	24	29
gene1082.1	29	25	32
gene1083.1	36	38	32
gene1084.1	38	29	33
gene1085.1	36	24	42
gene1086.1	30	30	40
gene1087.1	33	33	30
gene1088.1	25	24	31
gene1089.1	31	24	28
gene1090.1	32	31	31
gene1091.1	24	32	31
gene1092.1	26	26	30
gene1093.1	32	25	24
gene1094.1	30	27	27
gene1095.1	29	38	23
gene1096.1	33	40	29
gene1097.1	26	24	29
gene1098.1	20	27	28
gene1099.1	39	26	32
gene1100.1	39	42	27
gene1101.1	26	32	33
gene1102.1	38	30	33
gene1103.1	31	34	24
gene1104.1	28	32	30
gene1105.1	33	21	34
gene1106.1	34	25	25
gene1107.1	36	40	23
gene1108.1	35	32	29
gene1109.1	32	27	29
gene1110.1	40	34	22
gene1111.1	41	24	32
gene1112.1	35	34	26
gene1113.1	32	25	22
gene1114.1	31	20	32
gene1115.1	27	30	42
gene1116.1	28	32	34
gene1117.1	30	32	27
gene1118.1	32	25	34
gene1119.1	33	34	26
gene1120.1	22	32	32
gene1121.1	19	25	28
gene1122.1	24	31	33
gene1123.1	29	33	19
gene1124.1	31	31	40
gene1125.1	30	19	34
gene1126.1	29	25	26
gene1127.1	28	25	30
gene1128.1	34	32	32
gene1129.1	30	25	24
gene1130.1	31	25	40
gene1131.1	20	34	30
gene1132.1	23	36	22
gene1133.1	32	31	37
gene1134.1	26	31	30
gene1135.1	30	46	22
gene1136.1	27	25	30
gene1137.1	27	20	27
gene1138.1	26	37	27
gene1139.1	16	25	30
gene1140.1	27	35	22
gene1141.1	28	31	36
gene1142.1	24	25	32
gene1143.1	27	25	31
gene1144.1	28	39	30
gene1145.1	32	40	28
gene1146.1	26	29	22
gene1147.1	37	36	29
gene1148.1	21	37	24
